"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"2830",1291405426,"7e380070-f762-11e1-a439-00145eb45e9a","4298b9b9-e89c-490a-8add-f247566cb976","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","affinis","SUBSPECIES","Tyto alba affinis (Blyth, 1862)","Tyto alba affinis (Blyth, 1862)","(Blyth, 1862)","ZA","Durban | Durban","KwaZulu-Natal","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",-29.85,31.0167,NA,NA,NA,NA,NA,NA,"1876",NA,NA,1876,6176303,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","1894.8.15.99","","",NA,"CC0_1_0","","H Gordge","","",2024-03-08 14:27:36.631,"","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2831",1291389163,"7e380070-f762-11e1-a439-00145eb45e9a","84597717-b4c6-42c5-8654-14123bdf8188","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","affinis","SUBSPECIES","Tyto alba affinis (Blyth, 1862)","Tyto alba affinis (Blyth, 1862)","(Blyth, 1862)","ZA","Pinetown | Pinetown","KwaZulu-Natal","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",-29.8167,30.85,NA,NA,NA,NA,NA,NA,"1875-08-12",12,8,1875,6176303,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","1894.8.15.100","","",NA,"CC0_1_0","","T L. Ayres","","",2024-03-08 14:27:36.631,"","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2832",1291379011,"7e380070-f762-11e1-a439-00145eb45e9a","fa0a532b-f01a-4d41-a7df-77efeeb043c5","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","affinis","SUBSPECIES","Tyto alba affinis (Blyth, 1862)","Tyto alba affinis (Blyth, 1862)","(Blyth, 1862)","ZA","Pinetown | Pinetown","KwaZulu-Natal","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",-29.8167,30.85,NA,NA,NA,NA,NA,NA,"1875-07-16",16,7,1875,6176303,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","1894.8.15.102","","",NA,"CC0_1_0","","T L. Ayres","","",2024-03-08 14:27:37.013,"","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2833",1291371067,"7e380070-f762-11e1-a439-00145eb45e9a","4b1c78e5-bf5d-4333-88da-98ca6392214d","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","GB","Township: Thorpe on the Hill","England","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",53.179966,-0.643168,1000,NA,NA,NA,NA,NA,"2011-03-08",8,3,2011,7191333,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","2014.45.1","","",NA,"CC0_1_0","","Darren Thompson","","",2024-03-08 14:27:23.395,"","MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2834",1291370954,"7e380070-f762-11e1-a439-00145eb45e9a","44389903-8377-4d4d-8359-69ae313a8667","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","affinis","SUBSPECIES","Tyto alba affinis (Blyth, 1862)","Tyto alba affinis (Blyth, 1862)","(Blyth, 1862)","ZA","Bloemfontein | Bloemfontein","Free State","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",-29.1333,26.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,6176303,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","1887.11.11.324","","",NA,"CC0_1_0","","","","",2024-03-08 14:27:36.852,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2835",1291370125,"7e380070-f762-11e1-a439-00145eb45e9a","3ceb7da9-7221-4f83-8aa7-3aba2378f37b","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","affinis","SUBSPECIES","Tyto alba affinis (Blyth, 1862)","Tyto alba affinis (Blyth, 1862)","(Blyth, 1862)","ZA","Bloemfontein | Bloemfontein","Free State","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",-29.1333,26.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,6176303,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","1887.11.11.323","","",NA,"CC0_1_0","","","","",2024-03-08 14:27:36.851,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2836",1291367728,"7e380070-f762-11e1-a439-00145eb45e9a","d1933637-6e0d-4184-a4d4-4942ecdf9a7b","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","OM","Sayr N'hada","Al Wusta","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",21.45,56.9667,NA,NA,NA,NA,NA,NA,"1984-07-19",19,7,1984,2497921,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","A/1996.13.21","","",NA,"CC0_1_0","","A Rollo","","",2024-03-08 14:28:10.939,"","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2837",1291364045,"7e380070-f762-11e1-a439-00145eb45e9a","0dd2da08-6f3a-4583-9978-1cb4c81e3142","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","GB","Leadenham","England","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",53.059422,-0.582033,NA,NA,NA,NA,NA,NA,"2010-09-26",26,9,2010,7191333,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","2014.46.1","","",NA,"CC0_1_0","","R Du Feu","","",2024-03-08 14:27:22.942,"","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2838",1291362502,"7e380070-f762-11e1-a439-00145eb45e9a","8b23eb72-8d48-46d2-ace9-792fc63131df","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","affinis","SUBSPECIES","Tyto alba affinis (Blyth, 1862)","Tyto alba affinis (Blyth, 1862)","(Blyth, 1862)","ZA","Durban | Durban","KwaZulu-Natal","PRESENT",1,"19456090-b49a-11d8-abeb-b8a03c50a862",-29.85,31.0167,NA,NA,NA,NA,NA,NA,"1876",NA,NA,1876,6176303,2497921,"PRESERVED_SPECIMEN","NHMUK","ZOO","1894.8.15.98","","",NA,"CC0_1_0","","H Gordge","","",2024-03-08 14:27:25.868,"","GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
"2839",1275220911,"ba0c03ab-fa61-4a3c-8db7-35c8c3454168","http://coldb.mnhn.fr/catalognumber/mnhn/zo/2015-162","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","FR","Holtzwihr","Grand-Est","PRESENT",NA,"2cd829bb-b713-433d-99cf-64bef11e5b3e",48.12,7.42,NA,NA,180,NA,NA,NA,"2015-06-15",15,6,2015,2497921,2497921,"PRESERVED_SPECIMEN","MNHN","ZO","2015-162","","",NA,"CC_BY_4_0","","Anonyme","","",2024-03-06 12:48:55.016,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY"
"2840",1273762656,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:45568?seid=3161948","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Plateville, 7388 State Highway 66","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",40.204144,-104.921828,303,NA,1483,11,NA,NA,"2016-03-25",25,3,2016,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:45568","","Rocky Mountain Raptor Program",2016-03-25,"CC_BY_NC_4_0","","Collector(s): Rocky Mountain Raptor Program; Preparator(s): Andrea Marie Carrillo","","",2024-02-25 17:36:58.36,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"2841",1272821530,"39905320-6c8a-11de-8226-b8a03c50a862","e2f1c980-4d10-44da-b461-8f29cfc7a6c5","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","Gould","AU","Byron Bay","New South Wales","PRESENT",1,"4cff2aca-5ce5-4028-88e6-d79b6449173a",-28.65,153.62,NA,NA,NA,NA,NA,NA,"2002-12-09",9,12,2002,2497921,2497921,"PRESERVED_SPECIMEN","NMV","Ornithology","B34711","","",2002-12-09,"CC0_1_0","Museums Victoria","Whicker, Merv","","",2024-01-25 06:46:37.38,"","CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_COLLECTION_MISMATCH"
"2842",1272821482,"39905320-6c8a-11de-8226-b8a03c50a862","bc8c5c77-5aa6-417f-9738-c43f412225b7","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","Gould","AU","Phillip island, Surf Beach","Victoria","PRESENT",1,"4cff2aca-5ce5-4028-88e6-d79b6449173a",-38.52,145.3,NA,NA,NA,NA,NA,NA,"2013-07-25",25,7,2013,2497921,2497921,"PRESERVED_SPECIMEN","NMV","Ornithology","B34905","","",NA,"CC0_1_0","Museums Victoria","Fennell, Rosie","","",2024-01-25 06:46:24.202,"","CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_COLLECTION_MISMATCH"
"2843",1272821375,"39905320-6c8a-11de-8226-b8a03c50a862","16a960c3-4005-4a36-a828-3e9299212261","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","Gould","AU","Birregurra, 1.5 km along Mooleric rd","Victoria","PRESENT",1,"4cff2aca-5ce5-4028-88e6-d79b6449173a",-38.2847,143.796,NA,NA,NA,NA,NA,NA,"2011-09-21",21,9,2011,2497921,2497921,"PRESERVED_SPECIMEN","NMV","Ornithology","B34901","","",NA,"CC0_1_0","Museums Victoria","Johnson, George","","",2024-01-25 06:46:33.206,"","CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_COLLECTION_MISMATCH"
"2844",1269500142,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:45675?seid=3144630","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Deer Trail, 97380 East Highway 36","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",39.737428,-103.840891,703,NA,1505,26,NA,NA,"2016-04-29",29,4,2016,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:45675","","Andrew Charles Doll",2016-05-06,"CC_BY_NC_4_0","","Collector(s): Travis F. Harris; Preparator(s): Megan Zajkowski","","",2024-02-25 17:37:13.824,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"2845",1268736954,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB13872","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","FR","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",47.195833,2.45,4e+05,NA,NA,NA,NA,NA,"1890-01-01",1,1,1890,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB13872","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:22:00.652,"StillImage","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2846",1268735978,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB12914","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","IT","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",43.771033,11.248001,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB12914","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:58.005,"","COORDINATE_UNCERTAINTY_METERS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2847",1268735090,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB11954","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",52.673528,-2.431028,NA,NA,NA,NA,NA,NA,"1903-04-20",20,4,1903,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB11954","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:59.731,"","COORDINATE_ROUNDED;COORDINATE_UNCERTAINTY_METERS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2848",1268735074,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB11952","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",53.005278,-1.387222,3e+05,NA,NA,NA,NA,NA,"1926-01-01",1,1,1926,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB11952","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:59.734,"","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2849",1268735072,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB11951","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",53.005278,-1.387222,3e+05,NA,NA,NA,NA,NA,"1926-01-01",1,1,1926,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB11951","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:59.732,"","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2850",1268735066,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB11953","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",53.005278,-1.387222,3e+05,NA,NA,NA,NA,NA,"1926-01-01",1,1,1926,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB11953","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:59.733,"","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2851",1268735063,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB11949","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",53.005278,-1.387222,3e+05,NA,NA,NA,NA,NA,"1926-01-01",1,1,1926,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB11949","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:59.747,"","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2852",1268735060,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB11950","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",53.005278,-1.387222,3e+05,NA,NA,NA,NA,NA,"1926-01-01",1,1,1926,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB11950","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:59.734,"","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2853",1268734054,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB3341","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","NU","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",-19.051596,-169.860329,10000,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB3341","","",NA,"CC_BY_4_0","","Mr Berry","","",2024-01-24 23:21:57.584,"StillImage","COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2854",1268731654,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB3340","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","IT","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",43.567111,10.980694,NA,NA,NA,NA,NA,NA,"1873-01-01",1,1,1873,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB3340","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:57.582,"StillImage","COORDINATE_ROUNDED;COORDINATE_UNCERTAINTY_METERS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2855",1268731595,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB1962","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","NZ","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",-36.977925,174.849548,2500,NA,NA,NA,NA,NA,"1983-03-27",27,3,1983,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB1962","","",NA,"CC_BY_4_0","","S Richardson","","",2024-01-24 23:22:00.494,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2856",1268730961,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB699","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","WS","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",-13.546441,-172.659751,10000,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB699","","",NA,"CC_BY_4_0","","Mrs S M Reed","","",2024-01-24 23:22:00.889,"StillImage","COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2857",1268730653,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB9974","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","GB","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",50.829528,-0.337417,1000,NA,NA,NA,NA,NA,"1893-05-13",13,5,1893,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB9974","","",NA,"CC_BY_4_0","","","","",2024-01-24 23:21:54.842,"","COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2858",1268729199,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB3342","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","WS","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",-13.913417,-171.734944,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB3342","","",NA,"CC_BY_4_0","","R H Beck","","",2024-01-24 23:21:57.582,"StillImage","COORDINATE_ROUNDED;COORDINATE_UNCERTAINTY_METERS_INVALID;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2859",1268728504,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB6331","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","TO","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",-21.185682,-175.214011,1000,NA,NA,NA,NA,NA,"1990-01-01",1,1,1990,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB6331","","",NA,"CC_BY_4_0","","Dr D R Rinke","","",2024-01-24 23:21:56.343,"StillImage","COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2860",1268728482,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB7501","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","US","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",38.543889,-121.746085,10000,NA,NA,NA,NA,NA,"1973-03-19",19,3,1973,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB7501","","",NA,"CC_BY_4_0","","R E Cole","","",2024-01-24 23:21:54.44,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
"2861",1268725770,"aad97542-a068-449d-adb3-a8e937f64cb4","urn:catalog:AK:AK:LB808","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","","WS","","","PRESENT",NA,"32e82a64-c9b4-4b2f-9fbd-d446309b973f",-13.546441,-172.659751,10000,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","AK","AK","LB808","","",NA,"CC_BY_4_0","","T G Lovegrove","","",2024-01-24 23:21:54.816,"","COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
