lacm,field,sex,laf,age,specnat,measure,gonads,wt,coll,datecoll,family,species,genus,spp,locality,state,county,ele,lat,lng,date,year,month,Description,abv,cty,cty2
23516,3063,F,NA,,SS,,,NA,"WILLETT, GEORGE",17-Jan-20,Emberizidae,Melospiza melodia,Melospiza,caurina,UNITED STATES ALASKA  NA CRAIG,ALASKA,,,55.4760513,-133.1500244,1/17/1920,1920,1,study skin,AK,,
50779,,F,NA,,SS,,,NA,"MENA, T",17-Jun-39,Emberizidae,Atlapetes torquatus,Atlapetes,assimilis,ECUADOR   NA VERDECOCHA,,,,-0.1,-78.6,6/17/1939,1939,6,study skin,NA,,
55935,,M,NA,,SS,,,NA,"ARCHER, A L",31-Mar-63,Laniidae,Lanius minor,Lanius,turanicus,KENYA RIFT VALLEY PROV LAIKIPIA DIST NA NARO MORU,RIFT VALLEY PROV,LAIKIPIA DIST,7000 F,-0.17,37.02,3/31/1963,1963,3,study skin,NA,Laikipia Dist,Laikipia Dist
84017,20303,F,NA,,SS,,ONE,23,"STAGER, K E",6-Mar-73,Pycnonotidae,Pycnonotus importunus,Pycnonotus,subalaris,KENYA COAST PROV LAMU DIST NA BODHEI,COAST PROV,LAMU DIST,<100 F,-1.85,40.72,3/6/1973,1973,3,study skin,NA,Lamu Dist,Lamu Dist
44907,4,U,NA,,SS,,,NA,"DENTE, E",5-Feb-63,Picidae,Picumnus exilis,Picumnus,undulatus,BRAZIL RORAIMA TERRITORY  NA BOA VISTA,RORAIMA TERRITORY,,,2.85,-60.72,2/5/1963,1963,2,study skin,NA,,
95556,20943,M,NA,,SS,,,NA,"PARTRIDGE, W H",3-Sep-59,Muscicapidae,Turdus rufiventris,Turdus,rufiventris,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,9/3/1959,1959,9,study skin,NA,,
120860,,M,8774,,SS,,"LT=3X3, BLACK",27.9,"BROWN, B V",4-May-17,Muscicapidae,Catharus ustulatus,Catharus,ssp,UNITED STATES CALIFORNIA LOS ANGELES CO NA MONROVIA,CALIFORNIA,LOS ANGELES CO,,34.2000008,-117.9958801,5/4/2017,2017,5,study skin,CA,Los Angeles Co,Los Angeles County
71135,,M,NA,,SS,,,NA,"BLANCHARD, S",18-Mar-69,Muscicapidae,Cossypha albicapilla,Cossypha,albicapilla,IVORY COAST NORD  NA KORHOGO,NORD,,,9.45,-5.63,3/18/1969,1969,3,study skin,NA,,
97962,17384,M,NA,,SS,,,NA,"PARTRIDGE, W H",27-Jul-59,Psittacidae,Pyrrhura frontalis,Pyrrhura,chiripepe,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,7/27/1959,1959,7,study skin,NA,,
31280,26901,M,NA,,SS,,,NA,"CARRIKER, M A JR",6-Sep-57,Trochilidae,Aglaiocercus kingi,Aglaiocercus,emmae,COLOMBIA CAUCA  NA CERRO MUNCHIQUE,CAUCA,,2500 M,2.53,-76.95,9/6/1957,1957,9,study skin,NA,,
117581,,M,NA,,SN,,TESTES = 4 X 1,NA,"FUNK, R A",12-Feb-69,Laridae,Rissa tridactyla,Rissa,pollicaris,UNITED STATES CALIFORNIA ORANGE CO NA NEWPORT PENINSULA,CALIFORNIA,ORANGE CO,,NA,NA,2/12/1969,1969,2,complete skeleton,CA,Orange Co,Orange County
108279,,M,NA,,SN,,T = 1,5.8,"SCHREIBER, E A AND SCHENK, G A",10-Oct-90,Regulidae,Regulus calendula,Regulus,ssp,UNITED STATES CALIFORNIA LAKE CO NA MIDDLETOWN,CALIFORNIA,LAKE CO,,38.7523041,-122.6160965,10/10/1990,1990,10,complete skeleton,CA,Lake Co,Lake County
48907,18871,F,NA,,SS,,,NA,"PARTRIDGE, W H",17-Aug-59,Conopophagidae,Conopophaga lineata,Conopophaga,vulgaris,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,8/17/1959,1959,8,study skin,NA,,
7885,125,M,NA,,SS,,,NA,"DAGGETT, F S",08 NOV 1892,Icteridae,Euphagus carolinus,Euphagus,carolinus,UNITED STATES MINNESOTA ST LOUIS CO NA DULUTH,MINNESOTA,ST LOUIS CO,,46.7832375,-92.1067886,1892-11-08,1892,11,study skin,MN,St Louis Co,St Louis County
110126,3347,F,NA,,SS,,"LO = 8 X 5, GRANULAR",950,,12-Oct-96,Strigidae,Bubo virginianus,Bubo,pacificus,UNITED STATES CALIFORNIA LOS ANGELES CO NA SHERMAN OAKS,CALIFORNIA,LOS ANGELES CO,,34.1539345,-118.4450912,10/12/1996,1996,10,study skin,CA,Los Angeles Co,Los Angeles County
108358,1621,M,5624,,SS,,LT= 1.5 X 1; RT= 1 X 1,9.1,"GARRETT, K L",20-Oct-94,Parulidae,Geothlypis trichas,Geothlypis,scirpicola,UNITED STATES CALIFORNIA LOS ANGELES CO NA MALIBU,CALIFORNIA,LOS ANGELES CO,,34.0347371,-118.7354278,10/20/1994,1994,10,study skin,CA,Los Angeles Co,Los Angeles County
24411,606,M,NA,,SS,,,NA,"DEL TORO, M A",15-Apr-55,Picidae,Celeus castaneus,Celeus,,MEXICO CHIAPAS  NA OCOZOCOAUTLA,CHIAPAS,,,16.7507969,-93.3668539,4/15/1955,1955,4,study skin,NA,,
1219,JH396,F,NA,,SS,,,NA,"WYMAN, L E",14-Apr-16,Procellariidae,Puffinus griseus,Puffinus,,UNITED STATES CALIFORNIA LOS ANGELES CO NA MARINA DEL REY,CALIFORNIA,LOS ANGELES CO,,33.9666667,-118.4166667,4/14/1916,1916,4,study skin,CA,Los Angeles Co,Los Angeles County
102617,134,F,NA,,SN,C:56.2;W:200.0;T:35.3;TAIL:58.0,,970,"TSUNODA, L M",26-Jun-82,Alcidae,Fratercula cirrhata,Fratercula,,   NA ,,,,50.4,172.1,6/26/1982,1982,6,complete skeleton,NA,,
27374,,F,NA,,SS,,,NA,"LIMA, J L",4-Nov-57,Picidae,Colaptes campestris,Colaptes,campestris,BRAZIL SAO PAULO  NA PEDERNEIRAS R,SAO PAULO,,,-21.57,-51.88,11/4/1957,1957,11,study skin,NA,,
104737,D-K 129,M,4307,,SS,,,NA,"BOVARD, T",19-Sep-89,Mimidae,Mimus saturninus,Mimus,modulator,ARGENTINA BUENOS AIRES PROV  NA LAGUNA ALSINA,BUENOS AIRES PROV,,,-36.87,-62.12,9/19/1989,1989,9,study skin,NA,,
11588,DC5703,M,NA,,SS,,,NA,"DAGGETT, F S",25-Apr-03,Parulidae,Geothlypis trichas,Geothlypis,scirpicola,UNITED STATES CALIFORNIA LOS ANGELES CO NA EL MONTE,CALIFORNIA,LOS ANGELES CO,,34.0689316,-118.0298691,4/25/1903,1903,4,study skin,CA,Los Angeles Co,Los Angeles County
69637,,M,NA,Adult,SS,,,NA,"WILLIAMS, J G",8-Jun-46,Zosteropidae,Zosterops senegalensis,Zosterops,eurycricota,TANZANIA KILIMANJARO REGN MOSHI DIST NA MARANGU TRACK,KILIMANJARO REGN,MOSHI DIST,9500 F,-3.25,37.52,6/8/1946,1946,6,study skin,NA,Moshi Dist,Moshi Dist
7419,6009,M,NA,,SS,,,NA,"SWARTH, H S",1-Nov-07,Corvidae,Aphelocoma ultramarina,Aphelocoma,arizonae,UNITED STATES ARIZONA COCHISE CO NA HUACHUCA MTS,ARIZONA,COCHISE CO,,31.4889965,-110.4081421,11/1/1907,1907,11,study skin,AZ,Cochise Co,Cochise County
102587,83-281,F,NA,,SN,,,650,"AINLEY, D G",21-Nov-83,Procellariidae,Fulmarus glacialoides,Fulmarus,,   NA SCOTIA-WEDDELL SEA CONFLUENCE,,,,-61.32,-37.35,11/21/1983,1983,11,complete skeleton,NA,,
85017,CAR162,F,NA,Adult,SS,,ONE,NA,"WILLIAMS, A E",7-Jun-76,Nectariniidae,Anthreptes longuemarei,Anthreptes,haussarum,CENTRAL AFRICAN REP MBOMOU DIST  NA BAROUA,MBOMOU DIST,,680 M,5.58,24.6,6/7/1976,1976,6,study skin,NA,,
14097,,F,NA,,SS,,,NA,"WYMAN, L E",23-Dec-22,Emberizidae,Passerella iliaca,Passerella,unalaschcensis,UNITED STATES CALIFORNIA LOS ANGELES CO NA OPID'S CAMP VIC,CALIFORNIA,LOS ANGELES CO,,34.2333333,-118.1,12/23/1922,1922,12,study skin,CA,Los Angeles Co,Los Angeles County
30494,26083,F,NA,,SS,,,NA,"CARRIKER, M A JR",19-Jun-57,Trochilidae,Phaethornis syrmatophorus,Phaethornis,syrmatophorus,COLOMBIA NARINO  NA RICAURTE,NARINO,,1200 M,1.22,-77.98,6/19/1957,1957,6,study skin,NA,,
23909,,M,NA,,SS,,,NA,,15-Feb-52,Spheniscidae,Eudyptula minor,Eudyptula,ssp,   NA ,,,,NA,NA,2/15/1952,1952,2,study skin,NA,,
35503,16429,M,NA,,SS,,,NA,"STAGER, K E",12-Jul-57,Picidae,Campephilus leucopogon,Campephilus,,BOLIVIA CHUQUISACA DEPT  NA CARANDAITI,CHUQUISACA DEPT,,,-20.75,-63.07,7/12/1957,1957,7,study skin,NA,,
121639,1356,M,NA,,SS,,,NA,"LANGLIER, G",21-May-27,Icteridae,Agelaius phoeniceus,Agelaius,phoeniceus,CANADA QUEBEC PROV  NA LAC SERGENT,QUEBEC PROV,,,NA,NA,5/21/1927,1927,5,study skin,NA,,
24352,1523,F,NA,,SS,,,NA,"STAGER, K E",15-Jun-50,Strigidae,Glaucidium brasilianum,Glaucidium,cactorum,MEXICO SONORA  NA GUIROCOBA,SONORA,,1400 F,26.9669543,-108.700534,6/15/1950,1950,6,study skin,NA,,
96119,13251,M,NA,,SS,,,NA,"PARTRIDGE, W H",15-Jun-59,Icteridae,Cacicus chrysopterus,Cacicus,,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,6/15/1959,1959,6,study skin,NA,,
73958,345,F,NA,,SS,,,NA,"NICHOLS, W F",20-Dec-38,Bombycillidae,Bombycilla cedrorum,Bombycilla,,UNITED STATES CALIFORNIA LOS ANGELES CO NA PASADENA,CALIFORNIA,LOS ANGELES CO,,34.1444969,-118.1300507,12/20/1938,1938,12,study skin,CA,Los Angeles Co,Los Angeles County
99803,,F,NA,,SN,,,NA,,00 XXX 0000,Emberizidae,Paroaria capitata,Paroaria,ssp,   NA ,,,,NA,NA,NA,NA,NA,complete skeleton,NA,,
103883,87-09227,F,NA,,FB,C:13.6; W:66.0; T:22.1; TAIL:49.0,OV = 2 X 1,18.5,"MC KERNAN, R L",19-Sep-87,Emberizidae,Passerculus sandwichensis,Passerculus,rostratus,UNITED STATES CALIFORNIA IMPERIAL CO NA SALTON SEA,CALIFORNIA,IMPERIAL CO,,33.32555,-115.831393,9/19/1987,1987,9,flat skin and complete skeleton,CA,Imperial Co,Imperial County
119117,,F,NA,,SN,,,NA,BLEITZ WILDLIFE FNDN,00 XXX 0000,Emberizidae,Tangara gyrola,Tangara,ssp,   NA ,,,,NA,NA,NA,NA,NA,complete skeleton,NA,,
49387,15875,F,NA,,SS,,,NA,"PARTRIDGE, W H",17-Jul-59,Tyrannidae,Sirystes sibilator,Sirystes,sibilator,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,7/17/1959,1959,7,study skin,NA,,
851,37,M,NA,,SS,,,NA,"HORNUNG, J",21-Sep-15,Emberizidae,Passerculus sandwichensis,Passerculus,beldingi,UNITED STATES CALIFORNIA ORANGE CO NA SUNSET BEACH,CALIFORNIA,ORANGE CO,,33.7172928,-118.0721588,9/21/1915,1915,9,study skin,CA,Orange Co,Orange County
50271,296,F,NA,,SS,,,NA,"ASHCRAFT, G P",27-Mar-39,Ardeidae,Butorides virescens,Butorides,virescens,PANAMA VERAGUAS  NA BAHIA HONDA,VERAGUAS,,,7.73,-81.53,3/27/1939,1939,3,study skin,NA,,
106104,,M,NA,,SN,,T = 2 X 2,2.5,"MARIN A, M",7-Apr-90,Trochilidae,Calypte costae,Calypte,,UNITED STATES CALIFORNIA RIVERSIDE CO NA MECCA,CALIFORNIA,RIVERSIDE CO,150 M,NA,NA,4/7/1990,1990,4,complete skeleton,CA,Riverside Co,Riverside County
116695,21719,M,NA,,SN,,,NA,SAN DIEGO ZOOLOGICAL SOCIETY,00 XXX 0000,Anatidae,Anser cygnoides,Anser,,   NA ,,,,NA,NA,NA,NA,NA,complete skeleton,NA,,
71847,A1076,F,NA,,SS,,,16,"WILLIAMS, A E",21-Jun-69,Muscicapidae,Erithacus aequatorialis,Erithacus,,UGANDA KIGEZI DIST  NA ITAMA VIC,KIGEZI DIST,,5300 F,-0.98,29.68,6/21/1969,1969,6,study skin,NA,,
3504,,F,NA,,SS,,,NA,"WYMAN, L E",27-Oct-19,Laridae,Larus delawarensis,Larus,,UNITED STATES CALIFORNIA LOS ANGELES CO NA MARINA DEL REY,CALIFORNIA,LOS ANGELES CO,,33.9666667,-118.4166667,10/27/1919,1919,10,study skin,CA,Los Angeles Co,Los Angeles County
121562,3095,M,NA,,SS,,,NA,"WILLETT, G",4-Nov-19,Emberizidae,Passerella iliaca,Passerella,townsendi,UNITED STATES ALASKA  NA CRAIG,ALASKA,,,55.4760513,-133.1500244,11/4/1919,1919,11,study skin,AK,,
60136,28,M,NA,,SS,,,NA,"BERLA, H F",10-Jul-57,Hirundinidae,Stelgidopteryx ruficollis,Stelgidopteryx,ruficollis,BRAZIL MINAS GERAIS  NA RAUL SOARES,MINAS GERAIS,,,-20.08,-42.37,7/10/1957,1957,7,study skin,NA,,
36943,,M,NA,Adult,SS,,TE,NA,"WILLIAMS, J G",13-Apr-58,Laniidae,Prionops scopifrons,Prionops,kirki,KENYA COAST PROV KILIFI DIST NA GEDI,COAST PROV,KILIFI DIST,200 F,-3.3,40.02,4/13/1958,1958,4,study skin,NA,Kilifi Dist,Kilifi Dist
79999,,M,NA,Adult,SS,,,NA,"WILLIAMS, J G",29-Mar-59,Scolopacidae,Limosa limosa,Limosa,limosa,KENYA RIFT VALLEY PROV NAKURU DIST NA LAKE NAIVASHA,RIFT VALLEY PROV,NAKURU DIST,,-0.77,36.35,3/29/1959,1959,3,study skin,NA,Nakuru Dist,Nakuru Dist
40132,15878,F,NA,,SS,,,NA,"MACHRIS, M A AND P",3-May-56,Tyrannidae,Knipolegus lophotes,Knipolegus,,BRAZIL GOIAS  NA SAO JOAO DA ALIANCA,GOIAS,,,-14.67,-47.58,5/3/1956,1956,5,study skin,NA,,
15179,,M,NA,,SS,,,NA,,00 XXX 0000,Trochilidae,Lesbia victoriae,Lesbia,victoriae,ECUADOR   NA ,,,,NA,NA,NA,NA,NA,study skin,NA,,
49281,11667,F,NA,,SS,,,NA,"PARTRIDGE, W H",8-May-59,Tyrannidae,Pitangus sulphuratus,Pitangus,argentinus,ARGENTINA MISIONES PROV  NA ARROYO URUGUA-I,MISIONES PROV,,,-25.9,-54.6,5/8/1959,1959,5,study skin,NA,,
82988,,F,NA,,SS,,,9,"KYONGO, J N AND J ITHIA",27-Jun-72,Nectariniidae,Nectarinia olivacea,Nectarinia,ragazzii,KENYA WESTERN PROV KAKAMEGA DIST NA KAKAMEGA FOREST,WESTERN PROV,KAKAMEGA DIST,,0.27,34.88,6/27/1972,1972,6,study skin,NA,Kakamega Dist,Kakamega Dist
86655,,M,NA,,SN,,,NA,,6-Feb-36,Anatidae,Anas platyrhynchos,Anas,ssp,   NA ,,,,NA,NA,2/6/1936,1936,2,complete skeleton,NA,,
108143,OC87-14,F,NA,,SS,,LFOLL=<1,22,"SPEAR, L AND PYLE, P",13-Oct-87,Hydrobatidae,Oceanodroma tethys,Oceanodroma,ssp,   NA ,,,,0,-140,10/13/1987,1987,10,study skin,NA,,
83890,19688,M,NA,,SS,,TSE,78,"STAGER, K E",18-Feb-73,Phoeniculidae,Phoeniculus damarensis,Phoeniculus,granti,KENYA COAST PROV LAMU DIST NA MILIMANI,COAST PROV,LAMU DIST,<100 F,-1.78,40.82,2/18/1973,1973,2,study skin,NA,Lamu Dist,Lamu Dist
85542,,F,NA,,SS,,,NA,"HANNUM, R G",3-Oct-73,Troglodytidae,Salpinctes obsoletus,Salpinctes,obsoletus,MEXICO ZACATECAS  NA JALAPA,ZACATECAS,,4900 F,21.6188693,-103.047066,10/3/1973,1973,10,study skin,NA,,
123830,,F,9759,Juvenile,SS,,OVARY = 2.0 X 1.5; SMOOTH,12.9,"BLOOM, P H",22-Dec-21,Estrildidae,Lonchura punctulata,Lonchura,punctulata,UNITED STATES CALIFORNIA ORANGE CO NA SANTA ANA,CALIFORNIA,ORANGE CO,,NA,NA,12/22/2021,2021,12,study skin,CA,Orange Co,Orange County
113105,75-37,U,NA,,SN,,,NA,"GUTHRIE, D A",00 WIN 1975,Scolopacidae,Calidris mauri,Calidris,,UNITED STATES CALIFORNIA VENTURA CO NA PT MUGU,CALIFORNIA,VENTURA CO,,34.1200474,-119.0828704,NA,NA,NA,complete skeleton,CA,Ventura Co,Ventura County
8696,DC618,M,NA,,SS,,,NA,"BECK, R H",31 JAN 1896,Emberizidae,Passerculus sandwichensis,Passerculus,alaudinus,UNITED STATES CALIFORNIA SANTA CLARA CO NA ALVISO,CALIFORNIA,SANTA CLARA CO,,37.4166667,-121.9833333,1896-01-31,1896,1,study skin,CA,Santa Clara Co,Santa Clara County
9382,460,F,NA,,SS,,,NA,"GAYLORD, H A",27 FEB 1897,Emberizidae,Junco hyemalis,Junco,thurberi,UNITED STATES CALIFORNIA LOS ANGELES CO NA PASADENA,CALIFORNIA,LOS ANGELES CO,,34.1444969,-118.1300507,1897-02-27,1897,2,study skin,CA,Los Angeles Co,Los Angeles County
54441,,F,NA,Juvenile,SS,,,NA,,8-Jun-59,Phasianidae,Lophura swinhoii,Lophura,,   NA ,,,,NA,NA,6/8/1959,1959,6,study skin,NA,,
103243,648,M,NA,,SN,C:13.1; W:76.0; T:18.1; TAIL:55.0,"LT = 16 X 12, RT = 11 X 8",26,"GARRETT, K L",27-Jun-85,Ploceidae,Passer domesticus,Passer,domesticus,UNITED STATES CALIFORNIA LOS ANGELES CO NA LOS ANGELES,CALIFORNIA,LOS ANGELES CO,,33.9651,-118.1549,6/27/1985,1985,6,complete skeleton,CA,Los Angeles Co,Los Angeles County
94676,18623,F,NA,,SS,,,NA,"PARTRIDGE, W H",16-Aug-59,Emberizidae,Thraupis sayaca,Thraupis,sayaca,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,8/16/1959,1959,8,study skin,NA,,
61958,45C,F,NA,Adult,SS,,OE,NA,"WILLIAMS, J G",9-Nov-45,Nectariniidae,Nectarinia cyanolaema,Nectarinia,octaviae,UGANDA BUGANDA KINGDOM  NA FORT PORTAL ROAD,BUGANDA KINGDOM,,4000 F,NA,NA,11/9/1945,1945,11,study skin,NA,,
4935,1269,M,NA,,SS,,,NA,"HEDGES, C F",14-Dec-19,Fringillidae,Leucosticte tephrocotis,Leucosticte,tephrocotis,UNITED STATES MONTANA CUSTER CO NA ,MONTANA,CUSTER CO,,46.3231503,-105.4615591,12/14/1919,1919,12,study skin,MT,Custer Co,Custer County
17464,,F,NA,,SS,,,NA,"SMITH, AUSTIN",16-Jul-29,Accipitridae,Accipiter bicolor,Accipiter,bicolor,COSTA RICA GUANACASTE PROV  NA BEBEDERO,GUANACASTE PROV,,,10.37,-85.2,7/16/1929,1929,7,study skin,NA,,
92694,PMG1293,U,NA,,AL,,,48.3,"KEMPER, C A",20-Sep-68,Emberizidae,Pheucticus ludovicianus,Pheucticus,,UNITED STATES WISCONSIN EAU CLAIRE CO NA EAU CLAIRE,WISCONSIN,EAU CLAIRE CO,,44.8098524,-91.4907073,9/20/1968,1968,9,entire specimen preserved in alcohol,WI,Eau Claire Co,Eau Claire County
79746,2536,U,NA,Adult,SS,,,20,"NORTHERN, J R",2-Nov-72,Ploceidae,Quelea quelea,Quelea,lathamii,SOUTH WEST AFRICA KARIBIB DIST  NA OKANDUKASEIBE FARM #27,KARIBIB DIST,,,-22.37,16.37,11/2/1972,1972,11,study skin,NA,,
12313,DC7341,M,NA,,SS,,,NA,"KIMBALL, H",29-Jun-06,Certhiidae,Certhia americana,Certhia,montana,UNITED STATES ARIZONA  NA CATALINA MTS,ARIZONA,,,32.430378,-110.7053452,6/29/1906,1906,6,study skin,AZ,,
66441,1820,F,NA,,SS,,,NA,"NORTHERN, J R",26-May-67,Emberizidae,Pheucticus melanocephalus,Pheucticus,maculatus,UNITED STATES CALIFORNIA SAN BERNARDINO CO NA CIMA,CALIFORNIA,SAN BERNARDINO CO,,35.2,-115.37,5/26/1967,1967,5,study skin,CA,San Bernardino Co,San Bernardino County
112733,361,U,NA,,SS,,,6.1,"SAKAI, W",20-Sep-03,Parulidae,Geothlypis trichas,Geothlypis,ssp,UNITED STATES CALIFORNIA LOS ANGELES CO NA MALIBU,CALIFORNIA,LOS ANGELES CO,,34.0347371,-118.7354278,9/20/2003,2003,9,study skin,CA,Los Angeles Co,Los Angeles County
13584,636,M,NA,Juvenile,SS,,,NA,"RICHARDSON, C H",18-Jun-05,Emberizidae,Pipilo crissalis,Pipilo,senicula,UNITED STATES CALIFORNIA LOS ANGELES CO NA BASSETT VIC,CALIFORNIA,LOS ANGELES CO,,34.05,-117.98,6/18/1905,1905,6,study skin,CA,Los Angeles Co,Los Angeles County
22070,2879,F,NA,,SS,,,NA,"WILLETT, GEORGE",16-Oct-19,Picidae,Colaptes auratus,Colaptes,cafer,UNITED STATES ALASKA  NA CRAIG,ALASKA,,,55.4760513,-133.1500244,10/16/1919,1919,10,study skin,AK,,
16317,,M,NA,,SS,,,NA,"SMITH, AUSTIN",7-May-29,Vireonidae,Vireolanius pulchellus,Vireolanius,viridiceps,COSTA RICA PUNTARENAS PROV  NA LAS AGUJAS,PUNTARENAS PROV,,50 F,9.72,-84.65,5/7/1929,1929,5,study skin,NA,,
23977,1193,M,NA,,SS,,,NA,"STAGER, K E",18-Jan-47,Columbidae,Columbina passerina,Columbina,pallescens,MEXICO SINALOA  NA COPALA,SINALOA,,,23.3937789,-105.913792,1/18/1947,1947,1,study skin,NA,,
64903,GW531,F,NA,,SS,,OSE,31,"GLEN, R AND A E WILLIAMS",18-Nov-66,Ploceidae,Ploceus nigerrimus,Ploceus,nigerrimus,UGANDA TORO KINGDOM KIBALE CO NA KIBALE FOREST,TORO KINGDOM,KIBALE CO,4100 F,0.5,30.42,11/18/1966,1966,11,study skin,NA,Kibale Co,Kibale County
32446,15727,M,NA,,SS,,,NA,"STAGER, K E",24-Apr-56,Trochilidae,Colibri serrirostris,Colibri,,BRAZIL GOIAS  NA VEADEIROS,GOIAS,,,-14.12,-47.52,4/24/1956,1956,4,study skin,NA,,
117200,,M,NA,,SN,,,3487,"GUTHERY, F",28-Feb-72,Gruidae,Grus canadensis,Grus,ssp,UNITED STATES TEXAS KLEBERG CO NA ,TEXAS,KLEBERG CO,,NA,NA,2/28/1972,1972,2,complete skeleton,TX,Kleberg Co,Kleberg County
81627,,M,NA,,SS,,,24,"KYONGO, J N AND J ITHIA",4-Mar-72,Ploceidae,Ploceus ocularis,Ploceus,suahelicus,KENYA COAST PROV KWALE DIST NA SHIMBA HILLS,COAST PROV,KWALE DIST,,-4.22,39.42,3/4/1972,1972,3,study skin,NA,Kwale Dist,Kwale Dist
67374,R30,M,NA,Adult,SS,,TSE,9,"WILLIAMS, A E AND R M GLEN",1-Jun-67,Muscicapidae,Phylloscopus laetus,Phylloscopus,laetus,UGANDA TORO KINGDOM  NA RUWENZORI MTS,TORO KINGDOM,,8500 F,0.38,29.9,6/1/1967,1967,6,study skin,NA,,
74027,199,F,NA,,SS,,,NA,"NICHOLS, W F",24-May-38,Emberizidae,Amphispiza bilineata,Amphispiza,opuntia,UNITED STATES NEW MEXICO OTERO CO NA WHITE SANDS NATL MONUMENT,NEW MEXICO,OTERO CO,,32.7667503,-106.3338928,5/24/1938,1938,5,study skin,NM,Otero Co,Otero County
119404,34893,M,NA,,SN,,,NA,SAN DIEGO ZOOLOGICAL SOCIETY,26-Jan-95,Ploceidae,Dinemellia dinemelli,Dinemellia,dinemelli,   NA ,,,,NA,NA,1/26/1995,1995,1,complete skeleton,NA,,
28364,42,M,NA,,SS,,,NA,"DENTE, E",24-May-56,Psittacidae,Brotogeris chiriri,Brotogeris,chiriri,BRAZIL MATO GROSSO  NA FAZENDA TAQUARI,MATO GROSSO,,,NA,NA,5/24/1956,1956,5,study skin,NA,,
106593,,M,4590,Adult,SS,,T = 1.0,27,"MCKERNAN, R L",1-Nov-89,Emberizidae,Zonotrichia leucophrys,Zonotrichia,gambelii,UNITED STATES CALIFORNIA SAN DIEGO CO NA BORREGO SPRINGS,CALIFORNIA,SAN DIEGO CO,,33.2501729,-116.3630676,11/1/1989,1989,11,study skin,CA,San Diego Co,San Diego County
32364,16255,F,NA,,SS,,,NA,"BERLA, H F",6-Jun-56,Psittacidae,Anodorhynchus hyacinthinus,Anodorhynchus,,BRAZIL GOIAS  NA PEIXE,GOIAS,,,-12.05,-48.58,6/6/1956,1956,6,study skin,NA,,
55484,,F,NA,Adult,SS,W:112.0,,49,"WILLIAMS, J G",17-Jun-62,Muscicapidae,Neocossyphus poensis,Neocossyphus,praepectoralis,KENYA WESTERN PROV KAKAMEGA DIST NA KAKAMEGA FOREST,WESTERN PROV,KAKAMEGA DIST,4500 F,0.27,34.88,6/17/1962,1962,6,study skin,NA,Kakamega Dist,Kakamega Dist
65337,IF43,F,NA,,SS,,ONE,12,"GLEN, R M",10-Mar-67,Muscicapidae,Muscicapa adusta,Muscicapa,pumila,UGANDA KIGEZI DIST  NA IMPENETRABLE FOREST,KIGEZI DIST,,7000 F,-1,29.67,3/10/1967,1967,3,study skin,NA,,
79779,2352,F,NA,Adult,SS,,,NA,"NORTHERN, J R",16-Oct-72,Dicruridae,Dicrurus adsimilis,Dicrurus,adsimilis,SOUTH WEST AFRICA KEETMANSHOOP DIST  NA WELVERDIEND FARM #328,KEETMANSHOOP DIST,,,-25.83,19.95,10/16/1972,1972,10,study skin,NA,,
81774,409,M,NA,Adult,SS,,TSE,25,"ITHIA, J",22-May-73,Indicatoridae,Indicator meliphilus,Indicator,meliphilus,KENYA COAST PROV KILIFI DIST NA SOKOKE FOREST,COAST PROV,KILIFI DIST,,-3.48,39.83,5/22/1973,1973,5,study skin,NA,Kilifi Dist,Kilifi Dist
48721,13224,M,NA,,SS,,,NA,"PARTRIDGE, W H",14-Jun-59,Formicariidae,Batara cinerea,Batara,cinerea,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,6/14/1959,1959,6,study skin,NA,,
8015,511,F,NA,,SS,,,NA,"VAN RENSSELLAER, S JR",10 NOV 1895,Fringillidae,Carpodacus purpureus,Carpodacus,purpureus,UNITED STATES NEW JERSEY ESSEX CO NA WEST ORANGE,NEW JERSEY,ESSEX CO,,40.78,-74.22,1895-11-10,1895,11,study skin,NJ,Essex Co,Essex County
94585,18428,F,NA,,SS,,,NA,"PARTRIDGE, W H",12-Aug-59,Emberizidae,Trichothraupis melanops,Trichothraupis,,ARGENTINA MISIONES PROV  NA TOBUNAS,MISIONES PROV,,,-26.47,-53.9,8/12/1959,1959,8,study skin,NA,,
113551,85-177,M,NA,,SN,,,NA,"GUTHRIE, D A",00 MAR 1983,Fringillidae,Coccothraustes vespertinus,Coccothraustes,vespertinus,UNITED STATES NEW YORK TOMPKINS CO NA ITHACA,NEW YORK,TOMPKINS CO,,NA,NA,NA,NA,NA,complete skeleton,NY,Tompkins Co,Tompkins County
